image_idx,diagram_type,type_confidence,visual_complexity,color_entropy,text_density,spatial_layout,enrichment,specific_num_nodes,specific_num_edges,specific_graph_density,specific_avg_node_degree,specific_is_connected,color_num_dominant_colors,color_largest_segment_ratio,color_color_balance,color_compactness,color_segment_2_ratio,lbp_entropy,orb_count,orb_spread,learned_type,learned_confidence,original_caption,enriched_caption,specific_num_segments,specific_has_labels,specific_is_donut,specific_color_coded,specific_num_shapes,specific_num_lines,specific_has_structure,specific_dominant_feature
2500,network_graph,0.9833333333333333,0.12225398446831731,0.40382618,0.1,networked,"Network graph with 30 nodes and 48 edges, density 0.11",30.0,48.0,0.1103448275862069,3.2,True,4,0.7594889322916667,0.7200123513303576,94224643.36723107,0.07324761284722223,2.4087612645379255,500,0.3048970158772066,network_graph,0.9833333333333333,"Value Chain Analysis, Flowchart, elements: Horizontal layout with two main sections: 'Support Activities' and 'Primary Activities'. Support activities listed vertically on the left, and primary activities including 'Inbound Logistics', 'Operations', 'Outbound Logistics', 'Marketing and Sales', and 'Services' displayed in horizontal blocks. Margin indicated on the right side.","Value Chain Analysis, Flowchart, elements: Horizontal layout with two main sections: 'Support Activities' and 'Primary Activities'. Support activities listed vertically on the left, and primary activities including 'Inbound Logistics', 'Operations', 'Outbound Logistics', 'Marketing and Sales', and 'Services' displayed in horizontal blocks. Margin indicated on the right side. [Visual Analysis: Network graph with 30 nodes and 48 edges, density 0.11]",,,,,,,,
2501,network_graph,0.9695833333333335,0.13179703455461345,0.41214854,0.01016260162601626,networked,"Network graph with 4 nodes and 73 edges, density 12.17",4.0,73.0,12.166666666666666,36.5,True,5,0.7100914517379566,0.7440011803742477,9084617.166129433,0.11516940523675631,2.188461632778513,500,0.2729867022995267,network_graph,0.9695833333333335,"Personality Traits Model, Circular Flow Diagram, elements: Five traits arranged in a circular layout: Openness at the top, Conscientiousness at the right, Extraversion at the bottom right, Agreeableness at the bottom left, and Emotional Sensitivity at the left, with connecting lines between them.","Personality Traits Model, Circular Flow Diagram, elements: Five traits arranged in a circular layout: Openness at the top, Conscientiousness at the right, Extraversion at the bottom right, Agreeableness at the bottom left, and Emotional Sensitivity at the left, with connecting lines between them. [Visual Analysis: Network graph with 4 nodes and 73 edges, density 12.17]",,,,,,,,
2502,network_graph,0.96875,0.2297782991858971,0.7682739,0.2777777777777778,networked,"Network graph with 85 nodes and 108 edges, density 0.03",85.0,108.0,0.030252100840336135,2.541176470588235,True,3,0.44664930555555554,0.8160727777345675,5072062.085580796,0.4001909722222222,3.256440226624765,500,0.2533331995296766,network_graph,0.96875,"Technological Pedagogical Content Knowledge (TPACK), Network Diagram, elements: Central circle labeled 'TPACK' with lines connecting to surrounding labeled circles: 'T' for Technological, 'P' for Pedagogical, 'A' for And, 'C' for Content, and 'K' for Knowledge.","Technological Pedagogical Content Knowledge (TPACK), Network Diagram, elements: Central circle labeled 'TPACK' with lines connecting to surrounding labeled circles: 'T' for Technological, 'P' for Pedagogical, 'A' for And, 'C' for Content, and 'K' for Knowledge. [Visual Analysis: Network graph with 85 nodes and 108 edges, density 0.03]",,,,,,,,
2503,network_graph,0.8759761904761905,0.4620235698062321,0.7643801,0.17099863201094392,networked,"Network graph with 371 nodes and 966 edges, density 0.01",371.0,966.0,0.014074451810300866,5.2075471698113205,True,5,0.3298169223156853,0.8823253414626149,5195899.997086167,0.3278574962889659,3.861803206399038,500,0.22726611648045333,network_graph,0.8759761904761905,"Cognitive Learning Levels, Table, elements: A grid format with columns labeled 'Level', 'Characteristic', and 'Verbs for assignments'. Each row corresponds to a cognitive level from 'Remember' to 'Create', detailing characteristics and example verbs.","Cognitive Learning Levels, Table, elements: A grid format with columns labeled 'Level', 'Characteristic', and 'Verbs for assignments'. Each row corresponds to a cognitive level from 'Remember' to 'Create', detailing characteristics and example verbs. [Visual Analysis: Network graph with 371 nodes and 966 edges, density 0.01]",,,,,,,,
2504,network_graph,0.98,0.22594338722307974,0.8281271,0.04594423320659062,networked,"Network graph with 290 nodes and 268 edges, density 0.01",290.0,268.0,0.006395418207851092,1.8482758620689654,False,4,0.28586451843327115,0.9064009618517133,5570102.0996090025,0.27391959998412635,3.8532282009964502,500,0.2264743435017111,network_graph,0.98,"Zone of Proximal Development, Venn Diagram, elements: Three concentric circles with labels: 'Can't Do, Even With Guidance' on the outer circle, 'Can Do If Guided' on the middle circle, and 'Can Do Independently' in the innermost circle, representing the concept of learning capabilities.","Zone of Proximal Development, Venn Diagram, elements: Three concentric circles with labels: 'Can't Do, Even With Guidance' on the outer circle, 'Can Do If Guided' on the middle circle, and 'Can Do Independently' in the innermost circle, representing the concept of learning capabilities. [Visual Analysis: Network graph with 290 nodes and 268 edges, density 0.01]",,,,,,,,
2505,network_graph,0.98,0.23600471873157955,0.69130474,0.33611111111111114,radial,"Pie chart with 17 segments, labeled",,,,,,2,0.8335243055555556,0.6831329681048066,92157775.90458548,0.05367838541666667,3.4189909080089524,500,0.2640153647373538,network_graph,0.98,"Kübler-Ross Change Curve, Line Graph, elements: Curve depicting emotional responses to change over time, with labeled stages: Shock, Denial, Frustration, Depression, Experiment, Decision, and Integration, reflecting morale and competence.","Kübler-Ross Change Curve, Line Graph, elements: Curve depicting emotional responses to change over time, with labeled stages: Shock, Denial, Frustration, Depression, Experiment, Decision, and Integration, reflecting morale and competence. [Visual Analysis: Pie chart with 17 segments, labeled]",17.0,True,True,True,,,,
2506,network_graph,0.9239285714285715,0.1395775712166452,0.91612405,0.04692832764505119,networked,"Network graph with 124 nodes and 92 edges, density 0.01",124.0,92.0,0.012063991607658012,1.4838709677419355,False,4,0.30009541984732824,0.8975378065865853,12739038.79817751,0.26717557251908397,3.6162067601307295,500,0.28319756364941173,network_graph,0.9239285714285715,"Behaviorism Learning Theory, Circular Flow Diagram, elements: Three black triangles labeled: 'Stimuli,' 'Response,' and 'Consequences,' connected by red arrows indicating the relationship and flow between them, with 'Behaviorism Learning Theory' text at the center.","Behaviorism Learning Theory, Circular Flow Diagram, elements: Three black triangles labeled: 'Stimuli,' 'Response,' and 'Consequences,' connected by red arrows indicating the relationship and flow between them, with 'Behaviorism Learning Theory' text at the center. [Visual Analysis: Network graph with 124 nodes and 92 edges, density 0.01]",,,,,,,,
2507,network_graph,0.933095238095238,0.16197191106801842,0.31708065,0.2674129353233831,radial,"Pie chart with 18 segments, labeled",,,,,,2,0.8561537092180217,0.6694130198233337,392487283.3296237,0.11415514953392025,2.020701992188538,500,0.32917144691032924,network_graph,0.933095238095238,"BCG Matrix, Matrix Diagram, elements: A two-axis grid labeled 'Market Share' (horizontal) and 'Growth' (vertical), divided into four quadrants: 'Star' in the top left, 'Question Mark' in the top right, 'Cash Cow' in the bottom left, and 'Dog' in the bottom right.","BCG Matrix, Matrix Diagram, elements: A two-axis grid labeled 'Market Share' (horizontal) and 'Growth' (vertical), divided into four quadrants: 'Star' in the top left, 'Question Mark' in the top right, 'Cash Cow' in the bottom left, and 'Dog' in the bottom right. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,True,,,,
2508,network_graph,0.922797619047619,0.12999305357767904,0.4134724,0.0,radial,"Pie chart with 15 segments, unlabeled",,,,,,3,0.42691865125892314,0.8501963012883749,222336359.71646866,0.28652113293087056,2.140180970356001,461,0.3126589383265963,network_graph,0.922797619047619,"Change Management Process, Curve Diagram, elements: A wave-like curve representing emotional stages during change: Shock, Denial, Frustration, Depression, Experiment, Decision, and Integration, with areas colored in alternating stripes.","Change Management Process, Curve Diagram, elements: A wave-like curve representing emotional stages during change: Shock, Denial, Frustration, Depression, Experiment, Decision, and Integration, with areas colored in alternating stripes. [Visual Analysis: Pie chart with 15 segments, unlabeled]",15.0,False,True,True,,,,
2509,network_graph,0.8716666666666666,0.18376711076882848,0.1768187,0.04596888260254597,radial,"Pie chart with 18 segments, unlabeled",,,,,,1,0.9432938254631734,0.6283473246936653,37295047.288246006,0.016446952645992483,1.9914091874484507,500,0.35849925441935926,network_graph,0.8716666666666666,"Income Distribution Comparison, Lorenz Curve, elements: Graph with two curves: blue curve for distribution A and blue curve for distribution B. Red line labeled 'Perfect equality line' indicates equal income distribution. Axes labeled with cumulative percent of income and cumulative percent of population.","Income Distribution Comparison, Lorenz Curve, elements: Graph with two curves: blue curve for distribution A and blue curve for distribution B. Red line labeled 'Perfect equality line' indicates equal income distribution. Axes labeled with cumulative percent of income and cumulative percent of population. [Visual Analysis: Pie chart with 18 segments, unlabeled]",18.0,False,True,False,,,,
2510,network_graph,0.9658333333333333,0.24845313863475074,0.4210497,0.06868131868131867,networked,"Network graph with 104 nodes and 137 edges, density 0.03",104.0,137.0,0.02557879014189694,2.6346153846153846,True,4,0.4469267219623176,0.8531487537442691,34358701.2625348,0.2250171386384011,3.121616426011281,500,0.3072719425749985,network_graph,0.9658333333333333,"Value Chain Analysis, Matrix Diagram, elements: Four sections labeled as Support Activities and Primary Activities, with specific functions listed under each category, and margins indicated on the right side.","Value Chain Analysis, Matrix Diagram, elements: Four sections labeled as Support Activities and Primary Activities, with specific functions listed under each category, and margins indicated on the right side. [Visual Analysis: Network graph with 104 nodes and 137 edges, density 0.03]",,,,,,,,
2511,network_graph,0.9252976190476191,0.18699412701311074,0.2713529,0.05,networked,"Network graph with 8 nodes and 84 edges, density 3.00",8.0,84.0,3.0,21.0,True,3,0.6154598659939237,0.7674864459543094,10524126.412313052,0.2925211588541667,2.5039965321439452,500,0.33184053537538644,network_graph,0.9252976190476191,"Big Five Personality Traits, Network Diagram, elements: Central circle labeled 'Personality' connected to five surrounding circles labeled 'Neuroticism', 'Agreeableness', 'Openness', 'Conscientiousness', and 'Extraversion', with arrows indicating relationships.","Big Five Personality Traits, Network Diagram, elements: Central circle labeled 'Personality' connected to five surrounding circles labeled 'Neuroticism', 'Agreeableness', 'Openness', 'Conscientiousness', and 'Extraversion', with arrows indicating relationships. [Visual Analysis: Network graph with 8 nodes and 84 edges, density 3.00]",,,,,,,,
2512,network_graph,0.9725,0.24961804966188997,0.78029084,0.11944444444444445,networked,"Network graph with 180 nodes and 141 edges, density 0.01",180.0,141.0,0.008752327746741154,1.5666666666666667,False,2,0.5658365885416666,0.7709822808114813,156684315.47328928,0.37508463541666665,3.915752849760223,500,0.3278801747315123,network_graph,0.9725,"McKinsey 7S Framework, Infographic, elements: Various layouts displaying seven interconnected elements: Strategy, Structure, Systems, Shared Values, Skills, Staff, and Style. Each layout features concise explanations or descriptions for the elements, with a central theme of shared values.","McKinsey 7S Framework, Infographic, elements: Various layouts displaying seven interconnected elements: Strategy, Structure, Systems, Shared Values, Skills, Staff, and Style. Each layout features concise explanations or descriptions for the elements, with a central theme of shared values. [Visual Analysis: Network graph with 180 nodes and 141 edges, density 0.01]",,,,,,,,
